method,chart_id,field,question_field,leg_index,correct,error_type,comparison_policy,pred_json,target_json
A1,KBWI_L15L,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,round_equivalent_but_other_mismatch,degree_display_rounding,"{""status"": ""present"", ""value"": {""direction"": ""outbound"", ""navaid"": ""BAL"", ""radial_deg"": 153.0, ""type"": ""navaid_radial""}}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""BAL"", ""radial_deg"": 152.9, ""type"": ""navaid_radial""}}"
A1,KBWI_L15L,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KBWI_L15L,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 332.9, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""LEFT""}}"
A1,KBXA_R18,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 182.8, ""type"": ""course_deg""}}"
A1,KBXA_R18,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KBXA_R18,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KBXA_R18,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KBXA_R18,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KBXA_R18,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 2.8, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KBYH_R36,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 1.0, ""type"": ""course_deg""}}"
A1,KBYH_R36,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KBYH_R36,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KBYH_R36,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KBYH_R36,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 181.0, ""leg_distance_nm"": 6.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCAK_L01,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 9.5, ""type"": ""course_deg""}}"
A1,KCAK_L01,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCAK_L01,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCAK_L01,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCAK_L01,leg_3.Q5_hold_params,Q5_hold_params,3,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 272.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
A1,KCAO_R02,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 21.2, ""type"": ""course_deg""}}"
A1,KCAO_R02,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCAO_R02,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCAO_R02,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KCAO_R02,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 201.3, ""leg_distance_nm"": 7.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCBF_L36,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 356.5, ""type"": ""course_deg""}}"
A1,KCBF_L36,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCBF_L36,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCBF_L36,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 284.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
A1,KCBF_R36,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 356.5, ""type"": ""course_deg""}}"
A1,KCBF_R36,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCBF_R36,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCBF_R36,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCBF_R36,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KCBF_R36,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 176.5, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCDI_R04,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 40.1, ""type"": ""course_deg""}}"
A1,KCDI_R04,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCDI_R04,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCDI_R04,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KCDI_R04,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 220.2, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCDS_R36,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 355.9, ""type"": ""course_deg""}}"
A1,KCDS_R36,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCDS_R36,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCDS_R36,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 57.7, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCEA_RNV-D,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 279.8, ""type"": ""course_deg""}}"
A1,KCEA_RNV-D,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCEA_RNV-D,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCEA_RNV-D,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCEA_RNV-D,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KCEA_RNV-D,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 279.9, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCEC_L12,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 119.2, ""type"": ""course_deg""}}"
A1,KCEC_L12,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""CEC"", ""radial_deg"": 165.8, ""type"": ""navaid_radial""}}"
A1,KCEC_L12,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCEC_L12,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCEC_L12,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 345.8, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""LEFT""}}"
A1,KCGI_R10,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 107.8, ""type"": ""course_deg""}}"
A1,KCGI_R10,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCGI_R10,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCGI_R10,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A1,KCGI_R10,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 288.0, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCHO_R03,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 30.1, ""type"": ""course_deg""}}"
A1,KCHO_R03,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCHO_R03,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCHO_R03,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 33.0, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCII_R33,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 337.8, ""type"": ""course_deg""}}"
A1,KCII_R33,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCII_R33,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A1,KCII_R33,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCII_R33,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 7.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 147.7, ""leg_distance_nm"": 7.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A1,KCJR_L04,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 38.2, ""type"": ""course_deg""}}"
A1,KCJR_L04,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,degree_display_rounding,"{""status"": ""present"", ""value"": {""course_deg"": 180.0, ""type"": ""course_deg""}}","{""status"": ""present"", ""value"": {""course_deg"": 180.0, ""type"": ""course_deg""}}"
A1,KCJR_L04,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""GVE"", ""radial_deg"": 28.4, ""type"": ""navaid_radial""}}"
A1,KCJR_L04,leg_3.Q5_hold_params,Q5_hold_params,3,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A1,KCJR_L04,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
